id,label,iri,semantic
SGD:S000004818,PFK2,,gene
MP:0001396,unidirectional circling,,phenotype
ZP:0004741,"neuron development process quality, abnormal",,phenotype
WormBase:WBGene00020246,clic-1,,gene
WBPhenotype:0001652,anchor cell invasion variant,,phenotype
ENSEMBL:ENSBTAG00000052071,ENSEMBL:ENSBTAG00000052071,,gene
FBcv:0002026,lethal - all die before end of prepupal stage,,phenotype
HP:0007366,Atrophy/Degeneration affecting the brainstem,,phenotype
PomBase:SPBC12D12.04c,pck2,,gene
MP:0000438,abnormal cranium morphology,,phenotype
ENSEMBL:ENSMODG00000009033,ENSEMBL:ENSMODG00000009033,,gene
HP:0007204,Diffuse white matter abnormalities,,phenotype
dictyBase:DDB_G0280037,ddj1,,gene
ENSEMBL:ENSFCAG00000029885,ENSEMBL:ENSFCAG00000029885,,gene
WBPhenotype:0000711,organism hypersensitive ionizing radiation,,phenotype
MP:0005322,abnormal serotonin level,,phenotype
ZP:0000396,"nucleate erythrocyte decreased amount, abnormal",,phenotype
WormBase:WBGene00010497,axl-1,,gene
MP:0000875,abnormal cerebellar Purkinje cell layer,,phenotype
MP:0005448,abnormal energy homeostasis,,phenotype
PomBase:SPCC31H12.05c,sds21,,gene
RGD:61306,Hspb1,,gene
dictyBase:DDB_G0283597,eif3B,,gene
WBPhenotype:0002095,lysosome-related organelle morphology variant,,phenotype
MP:0010088,decreased circulating fructosamine level,,phenotype
MONARCH:APO_0000075APO_0000005,endocytosis:absent,,phenotype
Coriell:GM05682,NIGMS-GM05682,,biological artifact
ENSEMBL:ENSRNOG00000061474,ENSEMBL:ENSRNOG00000061474,,gene
MP:0005655,increased aggression,,phenotype
MP:0004163,abnormal adenohypophysis morphology,,phenotype
FlyBase:FBgn0015790,Rab11,,gene
ENSEMBL:ENSCAFG00000014883,ENSEMBL:ENSCAFG00000014883,,gene
ENSEMBL:ENSGALG00000002107,RANBP1,,gene
MGI:1098280,Crebbp,,gene
WBPhenotype:0001687,surface antigenicity variant,,phenotype
ENSEMBL:ENSBTAG00000012537,CASP6,,gene
ZP:0103127,"atrium increased area, abnormal",,phenotype
Xenbase:XB-GENE-1011796,fan1,,gene
WBPhenotype:0001946,pachytene progression during oogenesis variant,,phenotype
ENSEMBL:ENSMMUG00000004379,ENSEMBL:ENSMMUG00000004379,,gene
ZFIN:ZDB-GENE-040426-2845,cnot8,,gene
ENSEMBL:ENSOANG00000011034,ENSEMBL:ENSOANG00000011034,,gene
MP:0003190,fused synovial joints,,phenotype
HGNC:10697,SEC13,,gene
MGI:96247,Hsp90ab1,,gene
ENSEMBL:ENSBTAG00000024015,PTPRM,,gene
ZP:0005764,"pancreas absent, abnormal",,phenotype
ENSEMBL:ENSGALG00000032287,ENSEMBL:ENSGALG00000032287,,gene
ZP:0007177,"startle response decreased process quality, abnormal",,phenotype
WBPhenotype:0000154,reduced brood size,,phenotype
ZP:0003828,"blood vessel endothelial cell migration disrupted, abnormal",,phenotype
SGD:S000000133,APL3,,gene
ENSEMBL:ENSPTRG00000039250,ENSEMBL:ENSPTRG00000039250,,gene
MONARCH:APO_0000039APO_0000002,meiosis:abnormal,,phenotype
ENSEMBL:ENSECAG00000009890,ENSEMBL:ENSECAG00000009890,,gene
ENSEMBL:ENSBTAG00000025191,ENSEMBL:ENSBTAG00000025191,,gene
WBPhenotype:0002176,seam cell morphology variant,,phenotype
ENSEMBL:ENSCAFG00000024483,A0A5F4DFL8,,gene
HP:0000122,Unilateral renal agenesis,,phenotype
Xenbase:XB-GENE-984815,gga1,,gene
EFO:0007014,3-hydroxypropylmercapturic acid measurement,,phenotype
ENSEMBL:ENSFCAG00000005241,ENSEMBL:ENSFCAG00000005241,,gene
WBPhenotype:0000697,protruding vulva,,phenotype
ENSEMBL:ENSGALG00000000349,PSMC5,,gene
ZP:0017652,"pronephric proximal straight tubule mislocalised posteriorly, abnormal",,phenotype
RGD:628849,Ostf1,,gene
ENSEMBL:ENSSSCG00000023437,ITPR1,,gene
SGD:S000000665,CPR4,,gene
HP:0012304,Hypoplastic aortic arch,,phenotype
WBPhenotype:0001833,membrane trafficking variant,,phenotype
ENSEMBL:ENSFCAG00000013147,ENSEMBL:ENSFCAG00000013147,,gene
ENSEMBL:ENSPTRG00000044817,ENSEMBL:ENSPTRG00000044817,,gene
ENSEMBL:ENSFCAG00000022558,ENSEMBL:ENSFCAG00000022558,,gene
ZP:0002246,"hyomandibula decreased size, abnormal",,phenotype
WBPhenotype:0000245,SM migration variant,,phenotype
ZP:0100085,"pronephros development decreased process quality, abnormal",,phenotype
ENSEMBL:ENSECAG00000022878,ENSEMBL:ENSECAG00000022878,,gene
FBcv:0000446,melanotic mass phenotype,,phenotype
2370,reserpine,,drug
ZFIN:ZDB-GENE-030804-2,calm1b,,gene
dictyBase:DDB_G0272032,gefG,,gene
HP:0011808,Decreased patellar reflex,,phenotype
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,,gene product
ENSEMBL:ENSCAFG00000044459,HYPK,,gene
WBPhenotype:0001932,myopodia present,,phenotype
ENSEMBL:ENSECAG00000016628,ENSEMBL:ENSECAG00000016628,,gene
ENSEMBL:ENSBTAG00000003748,CNOT2,,gene
ENSEMBL:ENSACAG00000010678,ENSEMBL:ENSACAG00000010678,,gene
ENSEMBL:ENSPTRG00000007710,ENSEMBL:ENSPTRG00000007710,,gene
ENSEMBL:ENSACAG00000010065,ENSEMBL:ENSACAG00000010065,,gene
ZP:0003851,"mitochondrion whole organism decreased functionality, abnormal",,phenotype
FlyBase:FBgn0026206,mei-P26,,gene
Xenbase:XB-GENE-493024,vim,,gene
MP:0003036,vertebral transformation,,phenotype
ZP:0000869,"anterior-posterior axis whole organism shortened, abnormal",,phenotype
ZP:0001696,"swim bladder quality, abnormal",,phenotype
MP:0010771,integument phenotype,,phenotype
WBPhenotype:0000679,transgene subcellular localization variant,,phenotype
MONARCH:APO_0000089APO_0000004,budding index:increased,,phenotype
ZFIN:ZDB-GENE-031110-4,tubb5,,gene
ZP:0016446,"response to oxidative stress process quality, abnormal",,phenotype
HP:0011161,Focal sensory seizure with olfactory features,,phenotype
ENSEMBL:ENSBTAG00000016313,ENSEMBL:ENSBTAG00000016313,,gene
ENSEMBL:ENSFCAG00000026914,ENSEMBL:ENSFCAG00000026914,,gene
WBPhenotype:0001676,touch receptor cell morphology variant,,phenotype
ZP:0010293,"post-vent region neoplastic, abnormal",,phenotype
MGI:2146901,Trip10,,gene
ENSEMBL:ENSPTRG00000048790,ENSEMBL:ENSPTRG00000048790,,gene
WBPhenotype:0002192,extra sex myoblasts,,phenotype
HGNC:6836,MAP1B,,gene
MP:0013917,persistent right 6th pharyngeal arch artery,,phenotype
ZP:0000606,"developmental process delayed, abnormal",,phenotype
ENSEMBL:ENSBTAG00000007599,ENSEMBL:ENSBTAG00000007599,,gene
HP:0002583,Colitis,,phenotype
RGD:1309875,Lig3,,gene
HP:0008669,Abnormal spermatogenesis,,phenotype
HP:0002020,Gastroesophageal reflux,,phenotype
HP:0000590,Progressive external ophthalmoplegia,,phenotype
HP:0012443,Abnormality of brain morphology,,phenotype
EFO:0004339,body height,,phenotype
RGD:628594,Rasd2,,gene
ENSEMBL:ENSFCAG00000018784,ENSEMBL:ENSFCAG00000018784,,gene
PomBase:SPBC18H10.03,tif307,,gene
HP:0000666,Horizontal nystagmus,,phenotype
HP:0000722,Obsessive-compulsive behavior,,phenotype
MONARCH:APO_0000110APO_0000004,competitive fitness:increased,,phenotype
HGNC:4584,GRIN1,,gene
WBPhenotype:0001268,induced cell death variant,,phenotype
dictyBase:DDB_G0289667,gefD,,gene
HP:0003429,CNS hypomyelination,,phenotype
dbSNP:rs4736525,rs4736525-?,,variant
ENSEMBL:ENSMMUG00000004994,ENSEMBL:ENSMMUG00000004994,,gene
HGNC:29441,KIF18A,,gene
ENSEMBL:ENSBTAG00000016598,DYNC1H1,,gene
ENSEMBL:ENSMODG00000011679,ENSEMBL:ENSMODG00000011679,,gene
ZP:0001262,"thigmotaxis disrupted, abnormal",,phenotype
RGD:620218,Creb1,,gene
ZP:0001543,"cardiac muscle cell decreased size, abnormal",,phenotype
ENSEMBL:ENSFCAG00000002140,ENSEMBL:ENSFCAG00000002140,,gene
WormBase:WBGene00019665,K11H12.9,,gene
HGNC:11205,SP1,,gene
ENSEMBL:ENSXETG00000023370,ENSEMBL:ENSXETG00000023370,,gene
ENSEMBL:ENSRNOG00000059770,F1M9F3,,gene
MP:0003060,increased aerobic running capacity,,phenotype
MP:0009385,abnormal dermal pigmentation,,phenotype
ENSEMBL:ENSMMUG00000002021,ENSEMBL:ENSMMUG00000002021,,gene
114,alfentanil,,drug
ENSEMBL:ENSPTRG00000015954,ENSEMBL:ENSPTRG00000015954,,gene
ENSEMBL:ENSECAG00000015670,ENSEMBL:ENSECAG00000015670,,gene
ZP:0006352,"extracellular matrix chondrocyte decreased mass density, abnormal",,phenotype
475,candesartan cilexetil,,drug
ZP:0000177,"hindbrain development disrupted, abnormal",,phenotype
ZP:0020730,"midbrain hindbrain boundary decreased amount, abnormal",,phenotype
ZP:0004160,"pharyngeal arch 3-7 skeleton aplastic, abnormal",,phenotype
HP:0003470,Paralysis,,phenotype
ENSEMBL:ENSOANG00000050784,ENSEMBL:ENSOANG00000050784,,gene
MP:0010878,increased trabecular bone volume,,phenotype
ENSEMBL:ENSACAG00000000665,ENSEMBL:ENSACAG00000000665,,gene
FlyBase:FBgn0015778,rin,,gene
Coriell:GM04831,NIGMS-GM04831,,biological artifact
ENSEMBL:ENSSSCG00000004639,USP8,,gene
WBPhenotype:0001509,rays missing,,phenotype
MP:0001923,reduced female fertility,,phenotype
HP:0000963,Thin skin,,phenotype
HGNC:4897,HGS,,gene
ZP:0006870,"spindle ciliary marginal zone increased amount, abnormal",,phenotype
ENSEMBL:ENSFCAG00000011994,ENSEMBL:ENSFCAG00000011994,,gene
ENSEMBL:ENSCAFG00000000994,SKP1,,gene
WormBase:WBGene00008805,git-1,,gene
HGNC:19022,HSPA12A,,gene
PomBase:SPBC428.16c,rhb1,,gene
ENSEMBL:ENSECAG00000021116,ENSEMBL:ENSECAG00000021116,,gene
Coriell:GM04727,NIGMS-GM04727,,biological artifact
WBPhenotype:0000532,body region morphology variant,,phenotype
PomBase:SPAC23C11.11,cka1,,gene
ENSEMBL:ENSECAG00000013294,ENSEMBL:ENSECAG00000013294,,gene
MP:0005551,abnormal eye electrophysiology,,phenotype
WBPhenotype:0001806,protein stabilization variant,,phenotype
ENSEMBL:ENSECAG00000022985,ENSEMBL:ENSECAG00000022985,,gene
HGNC:11125,SUMO2,,gene
ENSEMBL:ENSMODG00000012505,ENSEMBL:ENSMODG00000012505,,gene
MP:0002705,dilated renal tubules,,phenotype
MP:0011998,decreased embryonic cilium length,,phenotype
ENSEMBL:ENSRNOG00000060540,ENSEMBL:ENSRNOG00000060540,,gene
ZP:0002189,"axon facial nerve motor nucleus decreased length, abnormal",,phenotype
ENSEMBL:ENSECAG00000009115,ENSEMBL:ENSECAG00000009115,,gene
ZP:0019155,"eye photoreceptor cell accumulation photoreceptor inner segment vesicle eye photoreceptor cell, abnormal",,phenotype
MP:0008877,abnormal DNA methylation,,phenotype
MP:0001488,increased startle reflex,,phenotype
MP:0009888,palatal shelves fail to meet at midline,,phenotype
MP:0000422,delayed hair appearance,,phenotype
ZP:0000538,"cardiac muscle cell atrial myocardium increased amount, abnormal",,phenotype
ENSEMBL:ENSPTRG00000002352,ENSEMBL:ENSPTRG00000002352,,gene
ENSEMBL:ENSACAG00000012694,ENSEMBL:ENSACAG00000012694,,gene
MP:0005318,decreased triglyceride level,,phenotype
ENSEMBL:ENSOANG00000000714,ENSEMBL:ENSOANG00000000714,,gene
ENSEMBL:ENSPTRG00000049813,ENSEMBL:ENSPTRG00000049813,,gene
MP:0011975,neuronal cytoplasmic inclusions,,phenotype
WBPhenotype:0000761,spindle position orientation defective early emb,,phenotype
HP:0012091,Abnormality of pancreas physiology,,phenotype
ENSEMBL:ENSSSCG00000011407,ENSEMBL:ENSSSCG00000011407,,gene
ENSEMBL:ENSCAFG00000000842,RNASET2,,gene
HP:0002521,Hypsarrhythmia,,phenotype
ZP:0019546,"opercle decreased amount, abnormal",,phenotype
ENSEMBL:ENSECAG00000038311,ENSEMBL:ENSECAG00000038311,,gene
ZP:0004000,"retinal ganglion cell layer decayed, abnormal",,phenotype
ENSEMBL:ENSGALG00000031832,IKBKB,,gene
FlyBase:FBgn0034838,CG12782,,gene
ZP:0005801,"cilium olfactory pit decreased amount, abnormal",,phenotype
ENSEMBL:ENSMMUG00000001873,ENSEMBL:ENSMMUG00000001873,,gene
ENSEMBL:ENSFCAG00000018390,ENSEMBL:ENSFCAG00000018390,,gene
ENSEMBL:ENSSSCG00000011342,ENSEMBL:ENSSSCG00000011342,,gene
ENSEMBL:ENSMMUG00000004401,ENSEMBL:ENSMMUG00000004401,,gene
ENSEMBL:ENSFCAG00000027807,ENSEMBL:ENSFCAG00000027807,,gene
ENSEMBL:ENSFCAG00000027444,ENSEMBL:ENSFCAG00000027444,,gene
ENSEMBL:ENSACAG00000009549,ENSEMBL:ENSACAG00000009549,,gene
ENSEMBL:ENSFCAG00000029716,ENSEMBL:ENSFCAG00000029716,,gene
MP:0005093,decreased B cell proliferation,,phenotype
ENSEMBL:ENSMODG00000013663,ENSEMBL:ENSMODG00000013663,,gene
WormBase:WBGene00012245,rbm-25,,gene
WBPhenotype:0000508,nonsense mRNA accumulation,,phenotype
ENSEMBL:ENSMMUG00000014887,ENSEMBL:ENSMMUG00000014887,,gene
2551,tacrine,,drug
ENSEMBL:ENSBTAG00000014440,ENSEMBL:ENSBTAG00000014440,,gene
FBcv:0000702,segment polarity phenotype,,phenotype
dictyBase:DDB_G0284075,DDB0185824,,gene
ENSEMBL:ENSMODG00000020408,ENSEMBL:ENSMODG00000020408,,gene
MP:0011390,abnormal fetal cardiomyocyte physiology,,phenotype
MP:0000226,abnormal mean corpuscular volume,,phenotype
ENSEMBL:ENSGALG00000050637,C5AR1,,gene
1805,mifepristone,,drug
MP:0009115,abnormal fat cell morphology,,phenotype
ENSEMBL:ENSACAG00000013584,ENSEMBL:ENSACAG00000013584,,gene
HP:0002442,Dyscalculia,,phenotype
MP:0009199,abnormal external male genitalia morphology,,phenotype
ENSEMBL:ENSECAG00000015767,ENSEMBL:ENSECAG00000015767,,gene
MGI:2687364,H2-M10.6,,gene
WBPhenotype:0002369,sister cell division timing asynchrony reduced,,phenotype
WormBase:WBGene00006528,tba-1,,gene
ENSEMBL:ENSPTRG00000045185,ENSEMBL:ENSPTRG00000045185,,gene
HGNC:10474,RUVBL1,,gene
WormBase:WBGene00018467,sdpn-1,,gene
EnsemblGenome:AT3G21280,EnsemblGenome:AT3G21280,,gene
ZP:0007593,"T-tubule fast muscle cell unlumenized, abnormal",,phenotype
ENSEMBL:ENSOANG00000010454,ENSEMBL:ENSOANG00000010454,,gene
ZP:0003838,"lipid droplet brain increased amount, abnormal",,phenotype
ENSEMBL:ENSMODG00000025647,ENSEMBL:ENSMODG00000025647,,gene
ZP:0000138,"chondrocyte disorganized, abnormal",,phenotype
WBPhenotype:0000020,pharyngeal pumping irregular,,phenotype
MP:0005154,increased B cell proliferation,,phenotype
ZFIN:ZDB-GENE-030131-6334,brf1a,,gene
ZP:0137603,"cardiac ventricle inverted, abnormal",,phenotype
ENSEMBL:ENSSSCG00000012186,MAGEB18,,gene
1082,ethinylestradiol,,drug
MONARCH:APO_0000199APO_0000003,chitin deposition:decreased,,phenotype
MP:0009849,increased vertical stereotypic behavior,,phenotype
ENSEMBL:ENSOANG00000007430,ENSEMBL:ENSOANG00000007430,,gene
ENSEMBL:ENSSSCG00000009978,ENSEMBL:ENSSSCG00000009978,,gene
WBPhenotype:0001319,endogenous synaptic event frequency reduced,,phenotype
WBPhenotype:0001925,oocytes disorganized,,phenotype
RGD:2441,Ctbp1,,gene
MP:0001212,skin lesions,,phenotype
MP:0008525,decreased cranium height,,phenotype
ZP:0007908,"posterior lateral line neuromast has fewer parts of type kinocilium neuromast, abnormal",,phenotype
ENSEMBL:ENSMMUG00000015202,ENSEMBL:ENSMMUG00000015202,,gene
MP:0011089,"perinatal lethality, complete penetrance",,phenotype
MP:0004859,abnormal synaptic plasticity,,phenotype
ENSEMBL:ENSOANG00000042470,ENSEMBL:ENSOANG00000042470,,gene
MP:0008498,decreased IgG3 level,,phenotype
ZFIN:ZDB-GENE-050419-75,plekha7a,,gene
MP:0003927,increased cellular glucose import,,phenotype
ZFIN:ZDB-GENE-051202-1,grin1a,,gene
HP:0003107,Abnormal circulating cholesterol concentration,,phenotype
Coriell:GM04738,NIGMS-GM04738,,biological artifact
ZP:0004929,"posterior cardinal vein morphology, abnormal",,phenotype
Coriell:GM02166,NIGMS-GM02166,,biological artifact
ENSEMBL:ENSMMUG00000060815,ENSEMBL:ENSMMUG00000060815,,gene
MP:0003126,abnormal external female genitalia morphology,,phenotype
ENSEMBL:ENSMODG00000004495,ENSEMBL:ENSMODG00000004495,,gene
HP:0002875,Exertional dyspnea,,phenotype
Xenbase:XB-GENE-1004600,msn,,gene
ENSEMBL:ENSECAG00000006290,ENSEMBL:ENSECAG00000006290,,gene
SGD:S000006044,RNY1,,gene
MONARCH:APO_0000213APO_0000002,spindle morphology:abnormal,,phenotype
ZP:0000026,"trunk decreased length, abnormal",,phenotype
ZP:0007161,"neural crest cell mislocalised, abnormal",,phenotype
MP:0000706,small thymus,,phenotype
dbSNP:rs3013648,rs3013648-?,,variant
MP:0012043,increased myoepithelioma incidence,,phenotype
ZFIN:ZDB-GENE-030131-867,atp2a2b,,gene
ENSEMBL:ENSMMUG00000019563,ENSEMBL:ENSMMUG00000019563,,gene
ENSEMBL:ENSCAFG00000009963,PSMD14,,gene
ENSEMBL:ENSSSCG00000014343,ENSEMBL:ENSSSCG00000014343,,gene
HP:0002758,Osteoarthritis,,phenotype
ENSEMBL:ENSOANG00000040893,ENSEMBL:ENSOANG00000040893,,gene
ENSEMBL:ENSMODG00000005047,ENSEMBL:ENSMODG00000005047,,gene
ENSEMBL:ENSMODG00000006193,ENSEMBL:ENSMODG00000006193,,gene
HP:0003103,Abnormal cortical bone morphology,,phenotype
ZP:0018639,"heart increased distribution, abnormal",,phenotype
WormBase:WBGene00015552,C06G3.6,,gene
ENSEMBL:ENSCAFG00000011328,EIF4E2,,gene
ENSEMBL:ENSGALG00000049692,A0A3Q3AYN2,,gene
WBPhenotype:0001857,pathogen induced gene expression variant,,phenotype
ZP:0001720,"pectoral fin kinked, abnormal",,phenotype
ENSEMBL:ENSXETG00000033941,eral1,,gene
MGI:1919804,Utp14a,,gene
MP:0013307,increased adrenal gland weight,,phenotype
2663,tilidine,,drug
ENSEMBL:ENSFCAG00000033613,ENSEMBL:ENSFCAG00000033613,,gene
ENSEMBL:ENSPTRG00000002572,ENSEMBL:ENSPTRG00000002572,,gene
ENSEMBL:ENSACAG00000014684,ENSEMBL:ENSACAG00000014684,,gene
PomBase:SPAC22F3.11c,snu23,,gene
SGD:S000001620,CMC1,,gene
WormBase:WBGene00003902,pab-1,,gene
RGD:1311626,Ube2k,,gene
RGD:1310906,Tardbp,,gene
MP:0001154,seminiferous tubule degeneration,,phenotype
WBPhenotype:0002468,translation rate reduced,,phenotype
MP:0003987,small vestibular ganglion,,phenotype
MONARCH:APO_0000326APO_0000003,desiccation resistance:decreased,,phenotype
WormBase:WBGene00000561,cnd-1,,gene
ZP:0002914,"adherens junction blood vessel endothelial cell physical object quality, abnormal",,phenotype
MP:0002916,increased synaptic depression,,phenotype
MP:0010412,atrioventricular septal defect,,phenotype
MP:0001486,abnormal startle reflex,,phenotype
ZP:0001616,"eye malformed, abnormal",,phenotype
FlyBase:FBgn0033038,CG7791,,gene
EFO:0004833,neutrophil count,,phenotype
ZFIN:ZDB-GENE-041008-246,rnf4,,gene
HP:0003198,Myopathy,,phenotype
MGI:107745,Dctn1,,gene
ENSEMBL:ENSSSCG00000009290,MIPEP,,gene
HP:0003468,Abnormal vertebral morphology,,phenotype
ENSEMBL:ENSSSCG00000011082,ENSEMBL:ENSSSCG00000011082,,gene
ZP:0011928,"nuclear pore liver malformed, abnormal",,phenotype
HGNC:971,BCAR1,,gene
ZP:0018344,"forebrain increased process quality cell death, abnormal",,phenotype
WormBase:WBGene00022014,Y61A9LA.1,,gene
HGNC:1507,CASP6,,gene
HP:0010831,Impaired proprioception,,phenotype
ENSEMBL:ENSCAFG00000003797,A0A5F4CYA7,,gene
HP:0000650,Abnormal amplitude of pattern reversal visual evoked potentials,,phenotype
dictyBase:DDB_G0274815,dlcB,,gene
ZFIN:ZDB-GENE-030109-2,ruvbl1,,gene
ENSEMBL:ENSPTRG00000000476,ENSEMBL:ENSPTRG00000000476,,gene
ZP:0014483,"innate immune response process quality, abnormal",,phenotype
dictyBase:DDB_G0289613,DDB0188491,,gene
RGD:621734,Ncdn,,gene
MP:0010802,abnormal intestinal enteroendocrine cell morphology,,phenotype
Coriell:GM04281,NIGMS-GM04281,,biological artifact
EFO:0007996,eosinophil percentage of granulocytes,,phenotype
ENSEMBL:ENSBTAG00000012002,BCAR1,,gene
ENSEMBL:ENSSSCG00000003256,PRKCG,,gene
ZFIN:ZDB-GENE-040426-750,creb1a,,gene
MP:0005491,pancreatic islet hyperplasia,,phenotype
MP:0008097,increased plasma cell number,,phenotype
ENSEMBL:ENSACAG00000016158,ENSEMBL:ENSACAG00000016158,,gene
EnsemblGenome:AT5G27640,EnsemblGenome:AT5G27640,,gene
ZP:0022067,"digestive system decreased amount, abnormal",,phenotype
MP:0001085,small petrosal ganglion,,phenotype
MONARCH:APO_0000029APO_0000004,pseudohyphal growth:increased,,phenotype
ENSEMBL:ENSOANG00000003303,ENSEMBL:ENSOANG00000003303,,gene
MP:0001921,reduced fertility,,phenotype
ENSEMBL:ENSPTRG00000009021,ENSEMBL:ENSPTRG00000009021,,gene
ENSEMBL:ENSGALG00000053682,LOC768350,,gene
WBPhenotype:0002345,forward locomotion variant,,phenotype
WBPhenotype:0001820,bordering,,phenotype
ENSEMBL:ENSECAG00000004470,ENSEMBL:ENSECAG00000004470,,gene
MP:0005571,decreased lactate dehydrogenase level,,phenotype
Coriell:GM01187,NIGMS-GM01187,,biological artifact
WormBase:WBGene00013270,Y57A10A.31,,gene
HP:0002540,Inability to walk,,phenotype
ENSEMBL:ENSCAFG00000017563,J9NWJ7,,gene
RGD:619866,Dynll1,,gene
FBcv:0000376,male fertile,,phenotype
ZFIN:ZDB-GENE-050208-596,rfxank,,gene
ZP:0002192,"cytoskeleton motor neuron disorganized, abnormal",,phenotype
5382,bempedoic acid,,drug
WormBase:WBGene00014004,fic-1,,gene
ZP:0002682,"pharyngeal arch cartilage malformed, abnormal",,phenotype
ENSEMBL:ENSPTRG00000004626,ENSEMBL:ENSPTRG00000004626,,gene
FlyBase:FBgn0036790,AstC-R1,,gene
EFO:0006946,behavioural disinhibition measurement,,phenotype
ZP:0004336,"pigmentation delayed, abnormal",,phenotype
ENSEMBL:ENSGALG00000049208,A0A1D5PV14,,gene
ENSEMBL:ENSBTAG00000006933,ENSEMBL:ENSBTAG00000006933,,gene
ENSEMBL:ENSOANG00000008839,ENSEMBL:ENSOANG00000008839,,gene
MONARCH:APO_0000110APO_0000003,competitive fitness:decreased,,phenotype
Xenbase:XB-GENE-988849,ercc6l,,gene
ENSEMBL:ENSOANG00000010513,ENSEMBL:ENSOANG00000010513,,gene
WBPhenotype:0001258,RNAi enhanced,,phenotype
MGI:1919592,Lsm12,,gene
ENSEMBL:ENSFCAG00000011245,ENSEMBL:ENSFCAG00000011245,,gene
HGNC:7879,CNOT3,,gene
ENSEMBL:ENSMMUG00000045825,ENSEMBL:ENSMMUG00000045825,,gene
FlyBase:FBgn0024222,IKKbeta,,gene
WormBase:WBGene00014218,ZK1098.1,,gene
ENSEMBL:ENSMMUG00000008318,ENSEMBL:ENSMMUG00000008318,,gene
MP:0003400,kinked neural tube,,phenotype
ENSEMBL:ENSGALG00000035539,A0A1D5P4H6,,gene
ZP:0002190,"trunk deformed, abnormal",,phenotype
ENSEMBL:ENSSSCG00000023204,AXIN1,,gene
ENSEMBL:ENSECAG00000015533,ENSEMBL:ENSECAG00000015533,,gene
WBPhenotype:0001983,lawn leaving behavior variant,,phenotype
PomBase:SPAC1687.05,pli1,,gene
MP:0010157,abnormal small intestinal crypt cell proliferation,,phenotype
HGNC:16463,PRPF40A,,gene
ZP:0003559,"neurocranium malformed, abnormal",,phenotype
ZFIN:ZDB-GENE-070410-56,psmd14,,gene
ZP:0018576,"whole organism decreased amount, abnormal",,phenotype
ENSEMBL:ENSXETG00000030031,ENSEMBL:ENSXETG00000030031,,gene
ENSEMBL:ENSFCAG00000023036,ENSEMBL:ENSFCAG00000023036,,gene
ENSEMBL:ENSPTRG00000050826,ENSEMBL:ENSPTRG00000050826,,gene
ENSEMBL:ENSMODG00000007002,ENSEMBL:ENSMODG00000007002,,gene
ENSEMBL:ENSFCAG00000006914,ENSEMBL:ENSFCAG00000006914,,gene
WormBase:WBGene00016010,C23G10.1,,gene
MP:0011856,abnormal glomerular filtration barrier function,,phenotype
ENSEMBL:ENSOANG00000003658,ENSEMBL:ENSOANG00000003658,,gene
MGI:1352493,Bag3,,gene
MP:0010067,increased red blood cell distribution width,,phenotype
MP:0000647,abnormal sebaceous gland morphology,,phenotype
MP:0009456,impaired cued conditioning behavior,,phenotype
ZP:0106397,"ceratobranchial 5 cartilage decreased amount, abnormal",,phenotype
885,alpha-Ergocryptine,,drug
ENSEMBL:ENSFCAG00000015416,ENSEMBL:ENSFCAG00000015416,,gene
ENSEMBL:ENSACAG00000010469,ENSEMBL:ENSACAG00000010469,,gene
ENSEMBL:ENSPTRG00000019196,ENSEMBL:ENSPTRG00000019196,,gene
dbSNP:rs2298969,rs2298969-?,,variant
HP:0000978,Bruising susceptibility,,phenotype
MP:0004151,decreased circulating iron level,,phenotype
WBPhenotype:0002018,retarded seam cell fusion,,phenotype
ENSEMBL:ENSPTRG00000045136,ENSEMBL:ENSPTRG00000045136,,gene
ENSEMBL:ENSACAG00000005425,ENSEMBL:ENSACAG00000005425,,gene
ZP:0000692,"blood circulation absent, abnormal",,phenotype
Xenbase:XB-GENE-969277,bag3,,gene
dbSNPIndividual:17323,46;XX;46;XX.arr(1-22;X)x2 [GM03621],,genotype
ENSEMBL:ENSCAFG00000018354,AKT1,,gene
ENSEMBL:ENSFCAG00000004429,ENSEMBL:ENSFCAG00000004429,,gene
WormBase:WBGene00004117,sin-3,,gene
ZP:0018546,"whole organism increased amount, abnormal",,phenotype
WBPhenotype:0000007,bag of worms,,phenotype
ENSEMBL:ENSPTRG00000007988,ENSEMBL:ENSPTRG00000007988,,gene
ENSEMBL:ENSPTRG00000010290,ENSEMBL:ENSPTRG00000010290,,gene
RGD:1561203,Polr2h,,gene
ZP:0001065,"pharyngeal arch cartilage absent, abnormal",,phenotype
MGI:1919439,Bag6,,gene
ENSEMBL:ENSMODG00000019512,ENSEMBL:ENSMODG00000019512,,gene
FlyBase:FBgn0030364,Lsm12a,,gene
HGNC:3999,FTL,,gene
ZFIN:ZDB-GENE-000412-1,bdnf,,gene
HP:0200134,Epileptic encephalopathy,,phenotype
HP:0005237,Degenerative liver disease,,phenotype
ZP:0102174,"dorsal fin morphogenesis process quality, abnormal",,phenotype
MP:0004905,decreased uterus weight,,phenotype
ENSEMBL:ENSOANG00000013483,ENSEMBL:ENSOANG00000013483,,gene
MONARCH:APO_0000215APO_0000003,toxin resistance:decreased,,phenotype
MP:0003786,premature aging,,phenotype
MP:0003058,increased insulin secretion,,phenotype
ENSEMBL:ENSSSCG00000026392,ENSEMBL:ENSSSCG00000026392,,gene
